order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,revenue,month
O843173,C00473,P0022,5.0,12.45,2025-07-06,delayed,Credit Card,Central,0.1,56.025,2025-07
O295267,C00092,P0028,2.0,30.03,2025-07-06,delivered,Credit Card,East,0.15,51.051,2025-07
O231677,C00314,P0003,5.0,45.47,2025-07-06,delayed,Bank Transfer,Central,0.15,193.2475,2025-07
O121367,C00246,P0002,4.0,11.64,2025-07-06,delivered,Credit Card,North,0.05,44.232,2025-07
O734406,C00369,P0003,3.0,16.01,2025-07-06,cancelled,Paypal,East,0.0,48.03,2025-07
O994896,C00480,P0018,4.0,19.91,2025-07-06,delayed,Credit Card,South,0.0,79.64,2025-07
O126114,C00244,P0015,4.0,20.01,2025-07-06,delayed,Paypal,East,0.05,76.038,2025-07
O685772,C00270,P0004,2.0,27.5,2025-07-06,delayed,Bank Transfer,West,0.05,52.25,2025-07
O146360,C00014,P0004,3.0,32.63,2025-07-06,delayed,Paypal,Central,0.0,97.89000000000001,2025-07
O101442,C00381,P0022,3.0,13.01,2025-07-06,delayed,Credit Card,West,0.05,37.0785,2025-07
O354389,C00018,P0004,2.0,37.56,2025-07-06,cancelled,Credit Card,West,0.1,67.608,2025-07
O188936,C00285,P0018,5.0,28.19,2025-07-06,delivered,Bank Transfer,East,0.2,112.76000000000002,2025-07
O565535,C00088,P0022,3.0,12.83,2025-07-06,delayed,Paypal,Central,0.0,38.49,2025-07
O903330,C00169,P0016,4.0,26.71,2025-07-06,cancelled,Paypal,North,0.0,106.84,2025-07
O247208,C00023,P0017,1.0,43.17,2025-07-06,delivered,Paypal,Central,0.15,36.6945,2025-07
O868597,C00439,P0010,4.0,20.9,2025-07-06,cancelled,Paypal,Central,0.1,75.24,2025-07
O549392,C00055,P0028,5.0,39.95,2025-07-06,delivered,Paypal,South,0.1,179.775,2025-07
O630734,C00099,P0023,5.0,23.76,2025-07-06,delayed,Bank Transfer,East,0.0,118.80000000000001,2025-07
O945816,C00060,P0016,1.0,44.85,2025-07-06,delivered,Credit Card,North,0.0,44.85,2025-07
O372680,C00421,P0022,3.0,33.97,2025-07-06,delayed,Paypal,South,0.0,101.91,2025-07
O368753,C00167,P0003,3.0,10.2,2025-07-06,delivered,Credit Card,East,0.05,29.069999999999997,2025-07
O567475,C00332,P0017,3.0,23.08,2025-07-06,delayed,Credit Card,East,0.05,65.77799999999999,2025-07
O857172,C00122,P0024,1.0,9.78,2025-07-06,delayed,Paypal,North,0.05,9.290999999999999,2025-07
O532742,C00325,P0015,5.0,31.67,2025-07-06,delayed,Bank Transfer,West,0.0,158.35000000000002,2025-07
O976301,C00303,P0018,3.0,8.78,2025-07-06,cancelled,Paypal,South,0.15,22.388999999999996,2025-07
O125232,C00173,P0013,3.0,10.77,2025-07-06,delayed,Credit Card,South,0.0,32.31,2025-07
O972169,C00136,P0002,1.0,21.82,2025-07-06,delayed,Credit Card,North,0.0,21.82,2025-07
O792612,C00436,P0027,3.0,49.94,2025-07-06,delayed,Credit Card,North,0.0,149.82,2025-07
O596820,C00203,P0003,3.0,14.23,2025-07-06,cancelled,Credit Card,Central,0.0,42.69,2025-07
O514621,C00421,P0013,1.0,15.67,2025-07-06,delivered,Bank Transfer,South,0.0,15.67,2025-07
O107710,C00284,P0016,3.0,28.17,2025-07-06,delivered,Bank Transfer,North,0.0,84.51,2025-07
O648683,C00153,P0026,4.0,31.4,2025-07-06,delivered,Credit Card,South,0.0,125.6,2025-07
O832672,C00337,P0018,3.0,19.33,2025-07-06,delivered,Credit Card,South,0.1,52.190999999999995,2025-07
O677663,C00291,P0006,1.0,45.48,2025-07-06,delayed,Bank Transfer,North,0.05,43.205999999999996,2025-07
O443992,C00195,P0024,4.0,9.37,2025-07-06,delayed,Bank Transfer,North,0.0,37.48,2025-07
O233012,C00310,P0019,3.0,35.6,2025-07-06,delivered,Bank Transfer,South,0.2,85.44000000000001,2025-07
O998205,C00193,P0015,4.0,46.57,2025-07-06,delivered,Credit Card,South,0.15,158.338,2025-07
O526860,C00156,P0030,1.0,16.72,2025-07-06,delivered,Credit Card,North,0.2,13.376,2025-07
O932578,C00071,P0011,2.0,38.12,2025-07-06,delivered,Paypal,East,0.2,60.992,2025-07
O433419,C00145,P0008,3.0,36.26,2025-07-06,cancelled,Paypal,South,0.0,108.78,2025-07
O416004,C00200,P0025,4.0,8.34,2025-07-06,delivered,Paypal,North,0.0,33.36,2025-07
O273097,C00171,P0008,1.0,17.96,2025-07-06,delayed,Bank Transfer,Central,0.15,15.266,2025-07
O210166,C00108,P0024,5.0,47.23,2025-07-06,delayed,Paypal,East,0.0,236.14999999999998,2025-07
O922901,C00246,P0005,1.0,24.05,2025-07-06,delivered,Credit Card,Central,0.1,21.645,2025-07
O840237,C00070,P0023,1.0,31.41,2025-07-06,delivered,Bank Transfer,East,0.15,26.6985,2025-07
O845999,C00013,P0007,2.0,39.08,2025-07-06,delivered,Paypal,Central,0.1,70.344,2025-07
O149709,C00497,P0010,2.0,10.82,2025-07-06,delivered,Credit Card,West,0.0,21.64,2025-07
O675279,C00365,P0025,2.0,22.26,2025-07-06,delayed,Credit Card,East,0.0,44.52,2025-07
O438181,C00310,P0030,4.0,42.26,2025-07-06,delivered,Credit Card,West,0.0,169.04,2025-07
O997636,C00386,P0005,2.0,26.92,2025-07-06,cancelled,Credit Card,Central,0.2,43.072,2025-07
O754562,C00018,P0008,1.0,15.79,2025-07-06,delayed,Credit Card,Central,0.2,12.632,2025-07
O225071,C00449,P0015,4.0,36.67,2025-07-06,delayed,Credit Card,Central,0.2,117.34400000000001,2025-07
O431681,C00192,P0023,3.0,38.66,2025-07-06,delivered,Credit Card,South,0.15,98.58299999999998,2025-07
O524947,C00371,P0017,5.0,34.21,2025-07-06,delivered,Bank Transfer,Central,0.0,171.05,2025-07
O773649,C00205,P0009,3.0,44.82,2025-07-06,delivered,Paypal,West,0.05,127.737,2025-07
O583659,C00126,P0005,1.0,48.54,2025-07-06,delivered,Bank Transfer,East,0.0,48.54,2025-07
O922691,C00067,P0011,5.0,33.04,2025-07-06,delivered,Paypal,North,0.05,156.93999999999997,2025-07
O383089,C00433,P0005,1.0,43.61,2025-07-06,delayed,Bank Transfer,East,0.05,41.4295,2025-07
O941586,C00279,P0002,2.0,17.6,2025-07-06,cancelled,Bank Transfer,East,0.05,33.44,2025-07
O959241,C00371,P0014,2.0,18.7,2025-07-06,delivered,Credit Card,North,0.15,31.79,2025-07
O469377,C00051,P0010,1.0,28.87,2025-07-06,delayed,Credit Card,East,0.05,27.4265,2025-07
O649841,C00404,P0014,5.0,12.54,2025-07-06,delayed,Credit Card,East,0.0,62.699999999999996,2025-07
O357900,C00483,P0010,3.0,11.35,2025-07-06,delivered,Paypal,North,0.1,30.645,2025-07
O703261,C00486,P0017,2.0,28.14,2025-07-06,delivered,Credit Card,North,0.1,50.652,2025-07
O787992,C00295,P0014,5.0,9.26,2025-07-06,delayed,Credit Card,Central,0.0,46.3,2025-07
O453428,C00143,P0013,1.0,31.51,2025-07-06,delayed,Paypal,East,0.0,31.51,2025-07
O739210,C00415,P0018,4.0,9.49,2025-07-06,delayed,Credit Card,East,0.05,36.062,2025-07
O533574,C00089,P0009,3.0,14.7,2025-07-06,delivered,Credit Card,East,0.1,39.69,2025-07
O197764,C00314,P0008,4.0,24.45,2025-07-06,delayed,Paypal,East,0.0,97.8,2025-07
O936006,C00421,P0010,5.0,37.47,2025-07-06,delivered,Paypal,Central,0.05,177.9825,2025-07
O107022,C00115,P0023,2.0,31.65,2025-07-06,delivered,Credit Card,North,0.0,63.3,2025-07
O858987,C00146,P0004,5.0,31.92,2025-07-06,delayed,Credit Card,South,0.0,159.60000000000002,2025-07
O216058,C00179,P0029,1.0,40.52,2025-07-06,delayed,Bank Transfer,South,0.15,34.442,2025-07
O387113,C00291,P0005,3.0,20.25,2025-07-06,delivered,Paypal,West,0.2,48.6,2025-07
O799295,C00473,P0025,4.0,8.57,2025-07-06,delivered,Paypal,South,0.2,27.424000000000003,2025-07
O612160,C00388,P0017,3.0,22.05,2025-07-06,delayed,Credit Card,West,0.2,52.92000000000001,2025-07
O751626,C00380,P0027,1.0,30.11,2025-07-06,delivered,Paypal,North,0.0,30.11,2025-07
O547768,C00256,P0005,5.0,30.65,2025-07-06,cancelled,Credit Card,North,0.15,130.2625,2025-07
O519778,C00451,P0006,5.0,17.35,2025-07-06,delayed,Credit Card,West,0.1,78.075,2025-07
O338933,C00447,P0024,3.0,33.01,2025-07-06,delayed,Paypal,West,0.2,79.224,2025-07
O944033,C00066,P0018,2.0,27.81,2025-07-06,delivered,Paypal,East,0.1,50.058,2025-07
O259316,C00053,P0016,1.0,37.04,2025-07-06,delivered,Credit Card,Central,0.05,35.187999999999995,2025-07
O951422,C00487,P0010,3.0,42.91,2025-07-06,delivered,Credit Card,West,0.2,102.984,2025-07
O245517,C00199,P0018,1.0,33.19,2025-07-06,delivered,Credit Card,North,0.2,26.552,2025-07
O581700,C00338,P0012,1.0,16.86,2025-07-06,delivered,Bank Transfer,West,0.05,16.017,2025-07
O818540,C00234,P0009,1.0,21.7,2025-07-06,delayed,Credit Card,Central,0.05,20.615,2025-07
O144731,C00298,P0011,4.0,46.9,2025-07-06,delayed,Bank Transfer,North,0.0,187.6,2025-07
O394466,C00403,P0006,2.0,11.81,2025-07-06,delayed,Paypal,North,0.2,18.896,2025-07
O298705,C00124,P0028,1.0,18.36,2025-07-06,delayed,Credit Card,Central,0.15,15.606,2025-07
O854437,C00192,P0021,3.0,26.22,2025-07-06,cancelled,Credit Card,Central,0.05,74.72699999999999,2025-07
O720662,C00101,P0028,5.0,21.36,2025-07-06,cancelled,Credit Card,West,0.2,85.44,2025-07
O239134,C00268,P0018,3.0,17.98,2025-07-06,cancelled,Paypal,Central,0.0,53.94,2025-07
O733662,C00372,P0018,3.0,16.89,2025-07-06,cancelled,Credit Card,South,0.05,48.1365,2025-07
O758099,C00387,P0016,2.0,28.33,2025-07-06,cancelled,Paypal,North,0.0,56.66,2025-07
O626956,C00289,P0011,2.0,42.56,2025-07-06,cancelled,Credit Card,East,0.15,72.352,2025-07
O718458,C00398,P0027,5.0,34.37,2025-07-06,delivered,Credit Card,South,0.0,171.85,2025-07
O353264,C00232,P0027,2.0,41.4,2025-07-06,delivered,Credit Card,South,0.15,70.38,2025-07
O137091,C00322,P0016,2.0,43.36,2025-07-06,cancelled,Bank Transfer,North,0.0,86.72,2025-07
O845573,C00011,P0025,2.0,49.92,2025-07-06,cancelled,Bank Transfer,Central,0.1,89.85600000000001,2025-07
O288469,C00137,P0015,1.0,31.67,2025-07-06,delivered,Credit Card,North,0.2,25.336000000000002,2025-07
O708284,C00204,P0028,5.0,24.46,2025-07-06,delivered,Bank Transfer,North,0.0,122.30000000000001,2025-07
O570241,C00395,P0002,5.0,43.95,2025-07-06,delayed,Bank Transfer,East,0.15,186.7875,2025-07
O473759,C00086,P0021,5.0,16.98,2025-07-06,delayed,Bank Transfer,East,0.0,84.9,2025-07
O217177,C00270,P0018,5.0,28.17,2025-07-06,delivered,Credit Card,West,0.15,119.72250000000001,2025-07
O280673,C00089,P0018,2.0,30.57,2025-07-06,delivered,Credit Card,West,0.2,48.912000000000006,2025-07
O598037,C00486,P0009,4.0,42.96,2025-07-06,cancelled,Bank Transfer,West,0.1,154.656,2025-07
O296691,C00320,P0003,5.0,18.19,2025-07-06,delivered,Bank Transfer,West,0.2,72.76,2025-07
O857899,C00002,P0010,2.0,28.47,2025-07-06,delayed,Credit Card,Central,0.1,51.246,2025-07
O841239,C00171,P0029,1.0,14.57,2025-07-06,delayed,Credit Card,South,0.0,14.57,2025-07
O752395,C00371,P0006,3.0,44.48,2025-07-06,delayed,Credit Card,North,0.15,113.42399999999999,2025-07
O891088,C00432,P0010,5.0,16.63,2025-07-06,delayed,Bank Transfer,Central,0.0,83.14999999999999,2025-07
O508552,C00294,P0002,3.0,40.54,2025-07-06,delayed,Bank Transfer,South,0.1,109.45800000000001,2025-07
O654906,C00035,P0018,5.0,40.72,2025-07-06,delivered,Bank Transfer,North,0.15,173.06,2025-07
O732594,C00145,P0001,2.0,32.09,2025-07-06,cancelled,Credit Card,West,0.15,54.553000000000004,2025-07
O345863,C00136,P0011,5.0,27.87,2025-07-06,delayed,Bank Transfer,East,0.2,111.48,2025-07
O637061,C00418,P0012,3.0,47.91,2025-07-06,cancelled,Paypal,East,0.05,136.5435,2025-07
O104562,C00369,P0003,2.0,25.5,2025-07-06,delivered,Paypal,West,0.0,51.0,2025-07
O628597,C00478,P0013,3.0,45.17,2025-07-06,delayed,Credit Card,North,0.2,108.408,2025-07
O706388,C00392,P0011,1.0,17.85,2025-07-06,delayed,Paypal,North,0.15,15.172500000000001,2025-07
O930505,C00234,P0018,2.0,28.68,2025-07-06,delivered,Bank Transfer,East,0.1,51.624,2025-07
O386214,C00113,P0005,1.0,48.54,2025-07-06,delivered,Credit Card,South,0.1,43.686,2025-07
O353828,C00491,P0012,3.0,31.91,2025-07-06,cancelled,Bank Transfer,Central,0.2,76.584,2025-07
O802960,C00324,P0024,4.0,41.41,2025-07-06,delivered,Bank Transfer,South,0.2,132.512,2025-07
O799576,C00281,P0003,2.0,39.46,2025-07-06,delivered,Bank Transfer,South,0.1,71.028,2025-07
O607286,C00118,P0004,1.0,32.45,2025-07-06,delayed,Credit Card,North,0.15,27.582500000000003,2025-07
O819665,C00079,P0023,5.0,44.9,2025-07-06,delayed,Paypal,South,0.05,213.27499999999998,2025-07
O999527,C00149,P0013,4.0,12.51,2025-07-06,cancelled,Paypal,Central,0.0,50.04,2025-07
O497235,C00160,P0020,5.0,25.12,2025-07-06,cancelled,Credit Card,West,0.0,125.60000000000001,2025-07
O962750,C00309,P0016,1.0,19.92,2025-07-06,cancelled,Paypal,South,0.15,16.932000000000002,2025-07
O808612,C00077,P0011,2.0,19.71,2025-07-06,delayed,Paypal,South,0.1,35.478,2025-07
O944900,C00409,P0023,4.0,8.64,2025-07-06,delivered,Paypal,South,0.2,27.648000000000003,2025-07
O761438,C00438,P0022,4.0,48.51,2025-07-06,delayed,Credit Card,Central,0.1,174.636,2025-07
O501456,C00358,P0017,4.0,9.11,2025-07-06,delayed,Paypal,Central,0.1,32.796,2025-07
O930989,C00108,P0009,2.0,30.73,2025-07-06,delivered,Bank Transfer,East,0.15,52.241,2025-07
O466938,C00471,P0014,2.0,15.75,2025-07-06,cancelled,Bank Transfer,South,0.2,25.200000000000003,2025-07
O780942,C00213,P0029,2.0,36.95,2025-07-06,delivered,Bank Transfer,North,0.15,62.815000000000005,2025-07
O232271,C00358,P0023,5.0,46.85,2025-07-06,delivered,Credit Card,East,0.2,187.4,2025-07
O445312,C00309,P0002,3.0,24.5,2025-07-06,delivered,Credit Card,East,0.05,69.825,2025-07
O572329,C00331,P0025,4.0,14.73,2025-07-06,cancelled,Paypal,Central,0.05,55.974,2025-07
O630901,C00345,P0002,5.0,48.12,2025-07-06,cancelled,Credit Card,North,0.0,240.6,2025-07
O169606,C00483,P0002,3.0,14.52,2025-07-06,delrd,Bank Transfer,South,0.0,43.56,2025-07
O240089,C00479,P0010,5.0,29.14,2025-07-06,delayed,Bank Transfer,Central,0.1,131.13,2025-07
O421362,C00500,P0013,2.0,45.76,2025-07-06,delivered,Credit Card,North,0.05,86.94399999999999,2025-07
O497711,C00336,P0023,2.0,33.54,2025-07-06,delivered,Bank Transfer,North,0.1,60.372,2025-07
O670568,C00023,P0005,1.0,26.2,2025-07-06,delayed,Credit Card,Central,0.05,24.889999999999997,2025-07
O144346,C00243,P0021,5.0,38.43,2025-07-06,cancelled,Credit Card,West,0.15,163.3275,2025-07
O450941,C00256,P0011,1.0,45.31,2025-07-06,delayed,Paypal,South,0.1,40.779,2025-07
O131144,C00024,P0006,4.0,17.23,2025-07-06,delayed,Credit Card,Central,0.15,58.582,2025-07
O900701,C00275,P0012,3.0,18.49,2025-07-06,cancelled,Credit Card,East,0.0,55.47,2025-07
O930204,C00181,P0012,2.0,31.94,2025-07-06,delayed,Paypal,Central,0.0,63.88,2025-07
O430832,C00034,P0003,5.0,38.14,2025-07-06,cancelled,Credit Card,Central,0.0,190.7,2025-07
O657080,C00081,P0023,4.0,44.54,2025-07-06,delayed,Credit Card,South,0.15,151.436,2025-07
O833175,C00258,P0026,1.0,27.18,2025-07-06,delivered,Credit Card,East,0.0,27.18,2025-07
O724239,C00274,P0008,2.0,34.74,2025-07-06,delivered,Credit Card,West,0.0,69.48,2025-07
O411421,C00277,P0021,1.0,48.68,2025-07-06,delayed,Credit Card,North,0.0,48.68,2025-07
O534102,C00206,P0022,4.0,11.65,2025-07-06,delivered,Credit Card,South,0.05,44.269999999999996,2025-07
O427370,C00076,P0019,4.0,20.29,2025-07-06,delivered,Bank Transfer,South,0.2,64.928,2025-07
O837629,C00108,P0017,3.0,35.59,2025-07-06,delayed,Credit Card,East,0.05,101.4315,2025-07
O796203,C00282,P0019,1.0,46.8,2025-07-06,delayed,Paypal,South,0.05,44.459999999999994,2025-07
O696293,C00004,P0005,3.0,29.73,2025-07-06,delivered,Credit Card,West,0.05,84.73049999999999,2025-07
O554226,C00362,P0027,4.0,35.72,2025-07-06,delayed,Bank Transfer,West,0.0,142.88,2025-07
O368529,C00093,P0014,2.0,36.0,2025-07-06,delivered,Bank Transfer,East,0.1,64.8,2025-07
O435615,C00226,P0008,1.0,26.3,2025-07-06,delayed,Credit Card,North,0.1,23.67,2025-07
O212072,C00486,P0008,5.0,46.16,2025-07-06,delivered,Credit Card,North,0.0,230.79999999999998,2025-07
O955314,C00499,P0006,2.0,17.36,2025-07-06,cancelled,Paypal,West,0.2,27.776,2025-07
O398854,C00466,P0022,3.0,25.17,2025-07-06,delayed,Credit Card,West,0.0,75.51,2025-07
O680823,C00041,P0030,2.0,10.16,2025-07-06,cancelled,Bank Transfer,South,0.0,20.32,2025-07
O885872,C00493,P0002,3.0,19.33,2025-07-06,cancelled,Bank Transfer,South,0.15,49.29149999999999,2025-07
O984050,C00208,P0024,1.0,18.36,2025-07-06,delayed,Credit Card,South,0.0,18.36,2025-07
O313287,C00325,P0003,1.0,40.76,2025-07-06,delayed,Bank Transfer,North,0.15,34.646,2025-07
O913237,C00019,P0018,4.0,20.08,2025-07-06,delayed,Bank Transfer,North,0.1,72.288,2025-07
O997965,C00318,P0010,2.0,33.01,2025-07-06,cancelled,Bank Transfer,South,0.1,59.418,2025-07
O443550,C00067,P0007,4.0,10.51,2025-07-06,delivered,Bank Transfer,West,0.0,42.04,2025-07
O923392,C00417,P0011,2.0,36.77,2025-07-06,delayed,Bank Transfer,South,0.0,73.54,2025-07
O532356,C00321,P0009,2.0,30.26,2025-07-06,delayed,Credit Card,North,0.15,51.442,2025-07
O118449,C00306,P0002,3.0,8.53,2025-07-06,delivered,Paypal,Central,0.05,24.310499999999994,2025-07
O642221,C00007,P0012,4.0,23.19,2025-07-06,delivered,Credit Card,Central,0.05,88.122,2025-07
O866407,C00021,P0023,1.0,44.01,2025-07-06,cancelled,Credit Card,East,0.2,35.208,2025-07
O657683,C00151,P0026,5.0,43.01,2025-07-06,delayed,Bank Transfer,East,0.0,215.04999999999998,2025-07
O154573,C00363,P0026,3.0,44.65,2025-07-06,delayed,Credit Card,West,0.15,113.85749999999999,2025-07
O453230,C00212,P0010,5.0,11.65,2025-07-06,cancelled,Credit Card,North,0.0,58.25,2025-07
O104473,C00164,P0003,5.0,28.23,2025-07-06,delivered,Bank Transfer,Central,0.1,127.03500000000001,2025-07
O202514,C00160,P0019,4.0,47.23,2025-07-06,delivered,Paypal,North,0.0,188.92,2025-07
O608359,C00459,P0017,2.0,36.57,2025-07-06,cancelled,Bank Transfer,Central,0.2,58.512,2025-07
O770770,C00044,P0025,3.0,35.5,2025-07-06,delivered,Bank Transfer,East,0.2,85.2,2025-07
O458103,C00223,P0014,5.0,13.99,2025-07-06,delayed,Credit Card,East,0.1,62.955000000000005,2025-07
O111885,C00306,P0028,1.0,46.16,2025-07-06,delivered,Credit Card,West,0.1,41.544,2025-07
O697004,C00278,P0017,1.0,9.64,2025-07-06,delivered,Credit Card,North,0.1,8.676,2025-07
O785175,C00429,P0016,1.0,25.34,2025-07-06,delivered,Paypal,North,0.0,25.34,2025-07
O928670,C00094,P0010,5.0,29.15,2025-07-06,delivered,Credit Card,Central,0.15,123.8875,2025-07
O449804,C00210,P0005,5.0,31.49,2025-07-06,delivered,Credit Card,North,0.15,133.83249999999998,2025-07
O430249,C00407,P0011,2.0,39.31,2025-07-06,delivered,Credit Card,Central,0.0,78.62,2025-07
O954264,C00343,P0020,3.0,14.52,2025-07-06,delivered,Paypal,South,0.0,43.56,2025-07
O180176,C00220,P0028,5.0,28.28,2025-07-06,delayed,Paypal,West,0.05,134.33,2025-07
O651152,C00292,P0004,5.0,42.31,2025-07-06,delayed,Bank Transfer,South,0.05,200.9725,2025-07
O532341,C00260,P0008,2.0,21.1,2025-07-06,delayed,Paypal,East,0.15,35.870000000000005,2025-07
O217367,C00176,P0017,5.0,28.29,2025-07-06,cancelled,Credit Card,South,0.0,141.45,2025-07
O579880,C00265,P0014,5.0,16.75,2025-07-06,delayed,Credit Card,East,0.0,83.75,2025-07
O804632,C00408,P0007,2.0,33.48,2025-07-06,delayed,Bank Transfer,North,0.15,56.91599999999999,2025-07
O945134,C00078,P0030,5.0,38.13,2025-07-06,delivered,Paypal,South,0.1,171.585,2025-07
O557342,C00109,P0020,1.0,43.88,2025-07-06,delayed,Bank Transfer,Central,0.1,39.492000000000004,2025-07
O327602,C00377,P0007,1.0,31.41,2025-07-06,cancelled,Credit Card,East,0.05,29.839499999999997,2025-07
O434068,C00455,P0006,2.0,46.74,2025-07-06,delivered,Bank Transfer,North,0.0,93.48,2025-07
O937929,C00037,P0028,3.0,8.44,2025-07-06,delivered,Credit Card,North,0.1,22.788,2025-07
O347734,C00482,P0012,2.0,38.01,2025-07-06,delivered,Bank Transfer,East,0.05,72.219,2025-07
O908399,C00282,P0029,2.0,14.2,2025-07-06,delivered,Credit Card,East,0.0,28.4,2025-07
O625480,C00110,P0006,3.0,29.94,2025-07-06,delivered,Credit Card,East,0.2,71.85600000000001,2025-07
O911487,C00027,P0020,2.0,19.18,2025-07-06,delayed,Credit Card,East,0.2,30.688000000000002,2025-07
O681551,C00173,P0010,4.0,44.24,2025-07-06,delivered,Credit Card,Central,0.0,176.96,2025-07
O187955,C00462,P0028,4.0,45.17,2025-07-06,delayed,Credit Card,Central,0.05,171.646,2025-07
O185646,C00175,P0006,3.0,41.77,2025-07-06,cancelled,Bank Transfer,North,0.2,100.248,2025-07
O258758,C00028,P0025,4.0,19.56,2025-07-06,delayed,Paypal,East,0.05,74.32799999999999,2025-07
O919665,C00095,P0018,4.0,41.05,2025-07-06,delayed,Bank Transfer,Central,0.15,139.57,2025-07
O553468,C00096,P0025,1.0,28.89,2025-07-06,delivered,Paypal,North,0.0,28.89,2025-07
O857041,C00106,P0010,2.0,31.26,2025-07-06,delayed,Bank Transfer,West,0.15,53.142,2025-07
O688807,C00294,P0004,2.0,40.51,2025-07-06,delayed,Paypal,Central,0.05,76.969,2025-07
O656963,C00431,P0009,1.0,47.9,2025-07-06,delivered,Bank Transfer,West,0.2,38.32,2025-07
O582958,C00138,P0011,4.0,44.11,2025-07-06,delivered,Bank Transfer,East,0.05,167.618,2025-07
O111047,C00277,P0012,2.0,28.52,2025-07-06,delayed,Credit Card,Central,0.05,54.187999999999995,2025-07
O972500,C00496,P0006,2.0,22.04,2025-07-06,delayed,Paypal,North,0.1,39.672,2025-07
O235498,C00284,P0001,2.0,15.31,2025-07-06,delivered,Credit Card,South,0.1,27.558,2025-07
O976262,C00150,P0008,4.0,17.32,2025-07-06,delivered,Paypal,West,0.1,62.352000000000004,2025-07
O418779,C00357,P0004,4.0,40.06,2025-07-06,delivered,Credit Card,West,0.0,160.24,2025-07
O734752,C00330,P0022,2.0,17.41,2025-07-06,delivered,Credit Card,East,0.05,33.079,2025-07
O327842,C00345,P0025,2.0,12.32,2025-07-06,delayed,Credit Card,Central,0.1,22.176000000000002,2025-07
O685974,C00336,P0012,1.0,38.63,2025-07-06,delivered,Credit Card,North,0.05,36.6985,2025-07
O388949,C00202,P0005,2.0,45.61,2025-07-06,delayed,Credit Card,North,0.15,77.53699999999999,2025-07
O623375,C00393,P0006,4.0,21.74,2025-07-06,cancelled,Credit Card,West,0.2,69.568,2025-07
O854768,C00204,P0030,3.0,27.08,2025-07-06,delayed,Credit Card,South,0.0,81.24,2025-07
O717885,C00338,P0030,2.0,34.78,2025-07-06,delivered,Credit Card,West,0.1,62.604000000000006,2025-07
O799081,C00443,P0008,4.0,47.21,2025-07-06,cancelled,Credit Card,Central,0.05,179.398,2025-07
O586465,C00381,P0001,3.0,45.71,2025-07-06,delivered,Paypal,East,0.0,137.13,2025-07
O158886,C00495,P0021,4.0,22.86,2025-07-06,delivered,Paypal,South,0.2,73.152,2025-07
O669466,C00058,P0011,3.0,8.18,2025-07-06,delivered,Paypal,North,0.15,20.858999999999998,2025-07
O887491,C00097,P0020,5.0,13.33,2025-07-06,delivered,Credit Card,Central,0.1,59.98500000000001,2025-07
O779073,C00357,P0028,1.0,15.1,2025-07-06,delyd,Credit Card,East,0.0,15.1,2025-07
O706528,C00440,P0012,5.0,18.65,2025-07-06,delivered,Paypal,East,0.1,83.925,2025-07
O581459,C00322,P0016,4.0,30.57,2025-07-06,delivered,Credit Card,North,0.1,110.052,2025-07
